EVENT_PK_SEQ,CRUISE_NAME,STATION,EVENT_NUMBER,GEAR,TOW_PROTOCOL,FORMATED_EVENT_DATE,LATITUDE,LONGITUDE,REGION,PLANKTON_STRATUM,BOTTOM_DEPTH_MAX_WIRE_OUT,TAXA_ICHTHYO,TAXA_NAME,ALIQUOT,TOTAL_COUNT,ABUNDANCE,CONC_100M3,COUNT_AT_LENGTH,LENGTH,LENGTH_ABUNDANCE,LENGTH_CONC_100M3
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,3.2,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,3.5,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,2,4,39.25,8.35
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,4.6,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,4.7,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,4,5,78.5,16.7
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,5.1,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,6,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,6.6,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170511104,Peprilus triacanthus,1,221,981.24,208.79,1,7,19.62,4.18
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,1.6,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,3,1.8,28.24,6.01
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,1.9,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,20,2,188.26,40.06
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,8,2.1,75.3,16.02
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,4,2.2,37.65,8.01
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,2.3,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,2.4,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,4,2.5,37.65,8.01
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,2,2.6,18.83,4.01
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,3.1,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,3.9,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,2,4,18.83,4.01
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183012301,Hippoglossina oblonga,1,106,470.64,100.14,1,5,9.41,2
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170400000,Ophidiidae,1,3,13.32,2.83,1,3.2,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170400000,Ophidiidae,1,3,13.32,2.83,1,4.1,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170400000,Ophidiidae,1,3,13.32,2.83,1,5,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,183030101,Scophthalmus aquosus,1,1,4.44,0.94,1,3,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,3,2,13.32,2.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,2.1,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,2.2,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,2,2.3,8.88,1.89
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,3,2.5,13.32,2.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,2,2.6,8.88,1.89
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,3,2.7,13.32,2.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,5,3,22.2,4.72
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,3,3.1,13.32,2.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,3.2,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,3.8,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,4.5,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,4.7,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,5,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148041403,Merluccius bilinearis,1,29,128.76,27.4,1,9,4.44,0.94
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170440100,Auxis,1,7,31.08,6.61,3,2,13.32,2.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170440100,Auxis,1,7,31.08,6.61,2,2.1,8.88,1.89
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,170440100,Auxis,1,7,31.08,6.61,2,2.2,8.88,1.89
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,4,1,34.45,7.33
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,3,1.1,25.84,5.5
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,3,1.2,25.84,5.5
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,9,1.3,77.52,16.5
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,9,1.4,77.52,16.5
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,10,1.5,86.14,18.33
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,1.6,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,2,1.7,17.23,3.67
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,1.9,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,2,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,2.1,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,2.2,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,2,2.7,17.23,3.67
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,3,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,3.4,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010105,Urophycis regia,1,97,430.68,91.64,1,3.6,8.61,1.83
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,0.9,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,8,1,52.1,11.08
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,6,1.1,39.07,8.31
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,5,1.2,32.56,6.93
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,2,1.3,13.02,2.77
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,1.4,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,5,1.5,32.56,6.93
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,4,1.6,26.05,5.54
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,1.7,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,2,1.8,13.02,2.77
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,1.9,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,2,2,13.02,2.77
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,2.2,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,2.3,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,2.4,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,2.6,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,3.3,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,3.6,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,148010100,Urophycis,1,66,293.04,62.35,1,3.8,6.51,1.39
70687,HB1603,135,181,6B3,OT,8/10/16 22:11,40.875,-70.555,SNE,24,55,100000001,Damaged larvae,1,14,62.16,13.23,,,,
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,1.3,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,16,1.5,389.35,46.91
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,2,1.6,48.67,5.86
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,4,1.7,97.34,11.73
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,8,1.8,194.68,23.46
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,1.9,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,4,2,97.34,11.73
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,4,2.1,97.34,11.73
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,2.2,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,2.3,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,5,2.5,121.67,14.66
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,2.7,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,3,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010107,Urophycis chuss,1,281,1216.73,146.6,1,3.3,24.33,2.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,4,1,28.15,3.39
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,3,1.1,21.11,2.54
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,3,1.3,21.11,2.54
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,2,1.4,14.07,1.7
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,6,1.5,42.22,5.09
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,6,1.7,42.22,5.09
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,3,1.8,21.11,2.54
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,1.9,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,7,2,49.25,5.93
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,2.2,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,2.5,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,2.6,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,2.8,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010100,Urophycis,1,65,281.45,33.91,1,5.2,7.04,0.85
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,3,1.3,13.66,1.65
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,2,1.4,9.1,1.1
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,17,1.5,77.38,9.32
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,6,1.6,27.31,3.29
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,5,1.7,22.76,2.74
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,1,1.8,4.55,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148010105,Urophycis regia,1,41,177.53,21.39,5,2,22.76,2.74
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,2,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,3,2.5,17.03,2.05
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,10,3,56.77,6.84
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,3.4,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,9,3.5,51.09,6.16
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,3.7,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,3.9,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,3,4,17.03,2.05
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,4.3,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,4.4,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,5,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,5.4,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,5.5,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,5.7,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,6,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,2,6.5,11.35,1.37
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,9.2,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148041403,Merluccius bilinearis,1,59,255.47,30.78,1,6.8,5.68,0.68
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148040000,Merlucciidae,1,4,17.32,2.09,1,2.4,5.77,0.7
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,148040000,Merlucciidae,1,4,17.32,2.09,2,2.5,11.55,1.39
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,2,2,9.14,1.1
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,2.3,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,2,2.4,9.14,1.1
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,2.8,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,3,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,3.3,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,3,3.5,13.71,1.65
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,3.8,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,2,4,9.14,1.1
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,2,4.2,9.14,1.1
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,4.3,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183012301,Hippoglossina oblonga,1,19,82.27,9.91,1,4.8,4.57,0.55
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,1,1.4,4.71,0.57
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,4,1.5,18.83,2.27
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,2,1.6,9.41,1.13
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,7,1.7,32.95,3.97
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,4,1.8,18.83,2.27
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,2,2,9.41,1.13
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,1,2.1,4.71,0.57
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,1,2.2,4.71,0.57
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,183010301,Citharichthys arctifrons,1,25,108.25,13.04,1,2.5,4.71,0.57
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,121140200,Cyclothone,1,2,8.66,1.04,1,1.8,8.66,1.04
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,170280101,Tautogolabrus adspersus,1,1,4.33,0.52,1,5.6,4.33,0.52
70688,HB1603,136,182,6B3,OT,8/11/16 9:04,40.4767,-68.5433,GB,27,92,170511104,Peprilus triacanthus,1,5,21.65,2.61,1,1.5,4.33,0.52
